0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.952442188165978393e-02,-1.912963864390434740e-02,-1.256342017148059410e-02
-3.915499524128070175e-02,-2.431323811800316717e-02,-4.827849851655575432e-03
-3.949766452426101832e-02,-2.516252053042527734e-02,2.386851404048738207e-03
-3.994747544635114667e-02,-1.977650929399833724e-02,1.268404367844091357e-02
-1.374192075494441723e-02,-1.485164025036052153e-02,-5.151334867218743466e-03
-1.450042197181030182e-02,-1.514193862345706611e-02,5.586441064498978357e-03
9.271017730691036643e-03,-1.633690079964403991e-02,2.931632736660584083e-03
8.133616033477722093e-03,-1.648992005118004103e-02,-2.199267758194769964e-03
4.177388028048793778e-02,-2.591918644635808622e-02,1.266352631580000034e-02
3.981965650524525030e-02,-3.049668959354461667e-02,4.938394125455115510e-03
3.933963940320761576e-02,-3.101546326857179334e-02,-1.875244125973766661e-03
3.976970769285499002e-02,-2.617741414813592668e-02,-1.135620990219622303e-02
-7.656541217694516621e-02,-6.621426877786698584e-02,-1.189847196617257324e-02
-7.806098966049355992e-02,-7.143374711122706111e-02,-4.629714881317787897e-03
-7.870951713695352459e-02,-7.234862565447434946e-02,2.999434017512142819e-03
-7.817332164825910312e-02,-6.677385137442851115e-02,1.304389065939554754e-02
-2.882790381946230551e-02,-6.520557923868608441e-02,-4.422506129517412080e-03
-3.075491805757584948e-02,-6.548965731112804667e-02,6.007087071564537646e-03
1.538731047748996550e-02,-6.908717724498840418e-02,3.456494683867285343e-03
1.330131116985077203e-02,-6.928040299386017953e-02,-1.481345648931569952e-03
7.580876035314282335e-02,-8.122908625337368904e-02,1.327281398335355099e-02
7.423523763868544734e-02,-8.612468608679998971e-02,5.946101683182860621e-03
7.344525727444523033e-02,-8.677089829044848379e-02,-1.274539123534985940e-03
7.307649534794094515e-02,-8.143476393757682896e-02,-1.072971205130418548e-02
-1.240792603267747984e-01,-1.621114030084181701e-01,-8.703979963407257325e-03
